,rootname,opt_elem,cenwave,segment,fppos,life_adj,proposid,targname,date-obs,exptime,file_path
935,ld0y16gxq,G160M,1577,FUVA,3,3,14435,GD71,2016-08-23,102.016,/grp/hst/cos2/cosmo/14435/ld0y16gxq_x1d.fits.gz
936,ld0y11c0q,G140L,1280,FUVA,3,3,14435,WD0308-565,2016-09-19,280.032,/grp/hst/cos2/cosmo/14435/ld0y11c0q_x1d.fits.gz
937,ld0y11c0q,G140L,1280,FUVB,3,3,14435,WD0308-565,2016-09-19,280.032,/grp/hst/cos2/cosmo/14435/ld0y11c0q_x1d.fits.gz
938,ld0y11boq,G160M,1623,FUVB,3,3,14435,WD0308-565,2016-09-19,400.0,/grp/hst/cos2/cosmo/14435/ld0y11boq_x1d.fits.gz
939,ld0y11bmq,G130M,1291,FUVA,3,3,14435,WD0308-565,2016-09-19,244.0,/grp/hst/cos2/cosmo/14435/ld0y11bmq_x1d.fits.gz
940,ld0y11bmq,G130M,1291,FUVB,3,3,14435,WD0308-565,2016-09-19,244.0,/grp/hst/cos2/cosmo/14435/ld0y11bmq_x1d.fits.gz
941,ld0y12e4q,G130M,1327,FUVA,3,3,14435,WD0308-565,2016-10-17,312.0,/grp/hst/cos2/cosmo/14435/ld0y12e4q_x1d.fits.gz
942,ld0y12e8q,G160M,1577,FUVB,3,3,14435,WD0308-565,2016-10-17,290.016,/grp/hst/cos2/cosmo/14435/ld0y12e8q_x1d.fits.gz
943,ld0y12e0q,G130M,1222,FUVB,3,3,14435,WD0308-565,2016-10-17,226.016,/grp/hst/cos2/cosmo/14435/ld0y12e0q_x1d.fits.gz
944,ld0y12e2q,G130M,1291,FUVA,3,3,14435,WD0308-565,2016-10-17,244.032,/grp/hst/cos2/cosmo/14435/ld0y12e2q_x1d.fits.gz
945,ld0y17ezq,G130M,1096,FUVB,3,2,14435,GD71,2016-10-17,744.192,/grp/hst/cos2/cosmo/14435/ld0y17ezq_x1d.fits.gz
946,ld0y12ecq,G160M,1623,FUVB,3,3,14435,WD0308-565,2016-10-17,400.0,/grp/hst/cos2/cosmo/14435/ld0y12ecq_x1d.fits.gz
947,ld0y12e2q,G130M,1291,FUVB,3,3,14435,WD0308-565,2016-10-17,244.032,/grp/hst/cos2/cosmo/14435/ld0y12e2q_x1d.fits.gz
948,ld0y12e0q,G130M,1222,FUVA,3,3,14435,WD0308-565,2016-10-17,226.016,/grp/hst/cos2/cosmo/14435/ld0y12e0q_x1d.fits.gz
949,ld0y12eeq,G140L,1280,FUVA,3,3,14435,WD0308-565,2016-10-17,280.0,/grp/hst/cos2/cosmo/14435/ld0y12eeq_x1d.fits.gz
950,ld0y12egq,G140L,1105,FUVA,3,3,14435,WD0308-565,2016-10-17,280.032,/grp/hst/cos2/cosmo/14435/ld0y12egq_x1d.fits.gz
951,ld0y12e4q,G130M,1327,FUVB,3,3,14435,WD0308-565,2016-10-17,312.0,/grp/hst/cos2/cosmo/14435/ld0y12e4q_x1d.fits.gz
952,ld0y12eeq,G140L,1280,FUVB,3,3,14435,WD0308-565,2016-10-17,280.0,/grp/hst/cos2/cosmo/14435/ld0y12eeq_x1d.fits.gz
953,ld0y17f5q,G160M,1623,FUVA,3,3,14435,GD71,2016-10-17,154.016,/grp/hst/cos2/cosmo/14435/ld0y17f5q_x1d.fits.gz
954,ld0y17f3q,G160M,1577,FUVA,3,3,14435,GD71,2016-10-17,102.016,/grp/hst/cos2/cosmo/14435/ld0y17f3q_x1d.fits.gz
955,ld0y12e6q,G130M,1055,FUVB,3,2,14435,WD0308-565,2016-10-17,334.016,/grp/hst/cos2/cosmo/14435/ld0y12e6q_x1d.fits.gz
956,ld0y12e6q,G130M,1055,FUVA,3,2,14435,WD0308-565,2016-10-17,334.016,/grp/hst/cos2/cosmo/14435/ld0y12e6q_x1d.fits.gz
957,ldcv01ouq,G140L,1280,FUVB,3,3,14854,WD0308-565,2016-11-22,280.032,/grp/hst/cos2/cosmo/14854/ldcv01ouq_x1d.fits.gz
958,ldcv01ouq,G140L,1280,FUVA,3,3,14854,WD0308-565,2016-11-22,280.032,/grp/hst/cos2/cosmo/14854/ldcv01ouq_x1d.fits.gz
959,ldcv01opq,G130M,1291,FUVA,3,3,14854,WD0308-565,2016-11-22,244.0,/grp/hst/cos2/cosmo/14854/ldcv01opq_x1d.fits.gz
960,ldcv01osq,G160M,1623,FUVB,3,3,14854,WD0308-565,2016-11-22,400.0,/grp/hst/cos2/cosmo/14854/ldcv01osq_x1d.fits.gz
961,ldcv01opq,G130M,1291,FUVB,3,3,14854,WD0308-565,2016-11-22,244.0,/grp/hst/cos2/cosmo/14854/ldcv01opq_x1d.fits.gz
962,ldcv03g6q,G160M,1623,FUVA,3,3,14854,GD71,2016-12-26,154.016,/grp/hst/cos2/cosmo/14854/ldcv03g6q_x1d.fits.gz
963,ldcv03g4q,G160M,1577,FUVA,3,3,14854,GD71,2016-12-26,102.016,/grp/hst/cos2/cosmo/14854/ldcv03g4q_x1d.fits.gz
964,ldcv03g0q,G130M,1096,FUVB,3,2,14854,GD71,2016-12-26,744.192,/grp/hst/cos2/cosmo/14854/ldcv03g0q_x1d.fits.gz
965,ldcv02ylq,G130M,1222,FUVB,3,3,14854,WD0308-565,2016-12-29,226.016,/grp/hst/cos2/cosmo/14854/ldcv02ylq_x1d.fits.gz
966,ldcv02yyq,G160M,1623,FUVB,3,3,14854,WD0308-565,2016-12-29,400.0,/grp/hst/cos2/cosmo/14854/ldcv02yyq_x1d.fits.gz
967,ldcv02ylq,G130M,1222,FUVA,3,3,14854,WD0308-565,2016-12-29,226.016,/grp/hst/cos2/cosmo/14854/ldcv02ylq_x1d.fits.gz
968,ldcv02ywq,G160M,1577,FUVB,3,3,14854,WD0308-565,2016-12-29,290.016,/grp/hst/cos2/cosmo/14854/ldcv02ywq_x1d.fits.gz
969,ldcv02yrq,G130M,1055,FUVB,3,2,14854,WD0308-565,2016-12-29,334.016,/grp/hst/cos2/cosmo/14854/ldcv02yrq_x1d.fits.gz
970,ldcv02yrq,G130M,1055,FUVA,3,2,14854,WD0308-565,2016-12-29,334.016,/grp/hst/cos2/cosmo/14854/ldcv02yrq_x1d.fits.gz
971,ldcv02ynq,G130M,1291,FUVB,3,3,14854,WD0308-565,2016-12-29,244.032,/grp/hst/cos2/cosmo/14854/ldcv02ynq_x1d.fits.gz
972,ldcv02z0q,G140L,1280,FUVA,3,3,14854,WD0308-565,2016-12-29,280.0,/grp/hst/cos2/cosmo/14854/ldcv02z0q_x1d.fits.gz
973,ldcv02z9q,G140L,1105,FUVA,3,3,14854,WD0308-565,2016-12-29,280.032,/grp/hst/cos2/cosmo/14854/ldcv02z9q_x1d.fits.gz
974,ldcv02ynq,G130M,1291,FUVA,3,3,14854,WD0308-565,2016-12-29,244.032,/grp/hst/cos2/cosmo/14854/ldcv02ynq_x1d.fits.gz
975,ldcv02ypq,G130M,1327,FUVB,3,3,14854,WD0308-565,2016-12-29,312.0,/grp/hst/cos2/cosmo/14854/ldcv02ypq_x1d.fits.gz
976,ldcv02ypq,G130M,1327,FUVA,3,3,14854,WD0308-565,2016-12-29,312.0,/grp/hst/cos2/cosmo/14854/ldcv02ypq_x1d.fits.gz
977,ldcv02z0q,G140L,1280,FUVB,3,3,14854,WD0308-565,2016-12-29,280.0,/grp/hst/cos2/cosmo/14854/ldcv02z0q_x1d.fits.gz
978,ldcv04blq,G140L,1280,FUVB,3,3,14854,WD0308-565,2017-01-23,280.0,/grp/hst/cos2/cosmo/14854/ldcv04blq_x1d.fits.gz
979,ldcv04blq,G140L,1280,FUVA,3,3,14854,WD0308-565,2017-01-23,280.0,/grp/hst/cos2/cosmo/14854/ldcv04blq_x1d.fits.gz
980,ldcv04baq,G130M,1291,FUVB,3,3,14854,WD0308-565,2017-01-23,244.0,/grp/hst/cos2/cosmo/14854/ldcv04baq_x1d.fits.gz
981,ldcv04bcq,G160M,1623,FUVB,3,3,14854,WD0308-565,2017-01-23,400.0,/grp/hst/cos2/cosmo/14854/ldcv04bcq_x1d.fits.gz
982,ldcv04baq,G130M,1291,FUVA,3,3,14854,WD0308-565,2017-01-23,244.0,/grp/hst/cos2/cosmo/14854/ldcv04baq_x1d.fits.gz
983,ldcv06fhq,G130M,1096,FUVB,3,2,14854,GD71,2017-02-20,744.192,/grp/hst/cos2/cosmo/14854/ldcv06fhq_x1d.fits.gz
984,ldcv06fnq,G160M,1623,FUVA,3,3,14854,GD71,2017-02-20,154.016,/grp/hst/cos2/cosmo/14854/ldcv06fnq_x1d.fits.gz
985,ldcv06flq,G160M,1577,FUVA,3,3,14854,GD71,2017-02-20,102.016,/grp/hst/cos2/cosmo/14854/ldcv06flq_x1d.fits.gz
986,ldcv05enq,G130M,1327,FUVB,3,3,14854,WD0308-565,2017-02-25,312.032,/grp/hst/cos2/cosmo/14854/ldcv05enq_x1d.fits.gz
987,ldcv05exq,G140L,1105,FUVA,3,3,14854,WD0308-565,2017-02-25,280.032,/grp/hst/cos2/cosmo/14854/ldcv05exq_x1d.fits.gz
988,ldcv05ejq,G130M,1222,FUVA,3,3,14854,WD0308-565,2017-02-25,226.016,/grp/hst/cos2/cosmo/14854/ldcv05ejq_x1d.fits.gz
989,ldcv05elq,G130M,1291,FUVB,3,3,14854,WD0308-565,2017-02-25,244.032,/grp/hst/cos2/cosmo/14854/ldcv05elq_x1d.fits.gz
990,ldcv05ejq,G130M,1222,FUVB,3,3,14854,WD0308-565,2017-02-25,226.016,/grp/hst/cos2/cosmo/14854/ldcv05ejq_x1d.fits.gz
991,ldcv05erq,G160M,1577,FUVB,3,3,14854,WD0308-565,2017-02-25,290.016,/grp/hst/cos2/cosmo/14854/ldcv05erq_x1d.fits.gz
992,ldcv05epq,G130M,1055,FUVA,3,2,14854,WD0308-565,2017-02-25,334.016,/grp/hst/cos2/cosmo/14854/ldcv05epq_x1d.fits.gz
993,ldcv05elq,G130M,1291,FUVA,3,3,14854,WD0308-565,2017-02-25,244.032,/grp/hst/cos2/cosmo/14854/ldcv05elq_x1d.fits.gz
994,ldcv05evq,G140L,1280,FUVA,3,3,14854,WD0308-565,2017-02-25,280.032,/grp/hst/cos2/cosmo/14854/ldcv05evq_x1d.fits.gz
995,ldcv05epq,G130M,1055,FUVB,3,2,14854,WD0308-565,2017-02-25,334.016,/grp/hst/cos2/cosmo/14854/ldcv05epq_x1d.fits.gz
996,ldcv05evq,G140L,1280,FUVB,3,3,14854,WD0308-565,2017-02-25,280.032,/grp/hst/cos2/cosmo/14854/ldcv05evq_x1d.fits.gz
997,ldcv05etq,G160M,1623,FUVB,3,3,14854,WD0308-565,2017-02-25,400.032,/grp/hst/cos2/cosmo/14854/ldcv05etq_x1d.fits.gz
998,ldcv05enq,G130M,1327,FUVA,3,3,14854,WD0308-565,2017-02-25,312.032,/grp/hst/cos2/cosmo/14854/ldcv05enq_x1d.fits.gz
999,ldcv07baq,G130M,1291,FUVA,3,3,14854,WD0308-565,2017-03-20,244.0,/grp/hst/cos2/cosmo/14854/ldcv07baq_x1d.fits.gz
1000,ldcv07baq,G130M,1291,FUVB,3,3,14854,WD0308-565,2017-03-20,244.0,/grp/hst/cos2/cosmo/14854/ldcv07baq_x1d.fits.gz
1001,ldcv07bfq,G140L,1280,FUVB,3,3,14854,WD0308-565,2017-03-20,280.0,/grp/hst/cos2/cosmo/14854/ldcv07bfq_x1d.fits.gz
1002,ldcv07bdq,G160M,1623,FUVB,3,3,14854,WD0308-565,2017-03-20,400.032,/grp/hst/cos2/cosmo/14854/ldcv07bdq_x1d.fits.gz
1003,ldcv07bfq,G140L,1280,FUVA,3,3,14854,WD0308-565,2017-03-20,280.0,/grp/hst/cos2/cosmo/14854/ldcv07bfq_x1d.fits.gz
1004,ldcv09k8q,G130M,1096,FUVB,3,2,14854,GD71,2017-04-04,744.192,/grp/hst/cos2/cosmo/14854/ldcv09k8q_x1d.fits.gz
1005,ldcv09keq,G160M,1623,FUVA,3,3,14854,GD71,2017-04-04,154.016,/grp/hst/cos2/cosmo/14854/ldcv09keq_x1d.fits.gz
1006,ldcv09kcq,G160M,1577,FUVA,3,3,14854,GD71,2017-04-04,102.016,/grp/hst/cos2/cosmo/14854/ldcv09kcq_x1d.fits.gz
1007,ldcv08esq,G130M,1055,FUVA,3,2,14854,WD0308-565,2017-04-24,334.016,/grp/hst/cos2/cosmo/14854/ldcv08esq_x1d.fits.gz
1008,ldcv08esq,G130M,1055,FUVB,3,2,14854,WD0308-565,2017-04-24,334.016,/grp/hst/cos2/cosmo/14854/ldcv08esq_x1d.fits.gz
1009,ldcv08f0q,G140L,1105,FUVA,3,3,14854,WD0308-565,2017-04-24,280.0,/grp/hst/cos2/cosmo/14854/ldcv08f0q_x1d.fits.gz
1010,ldcv08eqq,G130M,1327,FUVA,3,3,14854,WD0308-565,2017-04-24,312.032,/grp/hst/cos2/cosmo/14854/ldcv08eqq_x1d.fits.gz
1011,ldcv08eos,G130M,1291,FUVA,3,3,14854,WD0308-565,2017-04-24,244.032,/grp/hst/cos2/cosmo/14854/ldcv08eos_x1d.fits.gz
1012,ldcv08eos,G130M,1291,FUVB,3,3,14854,WD0308-565,2017-04-24,244.032,/grp/hst/cos2/cosmo/14854/ldcv08eos_x1d.fits.gz
1013,ldcv08euq,G160M,1577,FUVB,3,3,14854,WD0308-565,2017-04-24,290.016,/grp/hst/cos2/cosmo/14854/ldcv08euq_x1d.fits.gz
1014,ldcv08emq,G130M,1222,FUVA,3,3,14854,WD0308-565,2017-04-24,226.016,/grp/hst/cos2/cosmo/14854/ldcv08emq_x1d.fits.gz
1015,ldcv08emq,G130M,1222,FUVB,3,3,14854,WD0308-565,2017-04-24,226.016,/grp/hst/cos2/cosmo/14854/ldcv08emq_x1d.fits.gz
1016,ldcv08eyq,G140L,1280,FUVA,3,3,14854,WD0308-565,2017-04-24,280.032,/grp/hst/cos2/cosmo/14854/ldcv08eyq_x1d.fits.gz
1017,ldcv08eqq,G130M,1327,FUVB,3,3,14854,WD0308-565,2017-04-24,312.032,/grp/hst/cos2/cosmo/14854/ldcv08eqq_x1d.fits.gz
1018,ldcv08eyq,G140L,1280,FUVB,3,3,14854,WD0308-565,2017-04-24,280.032,/grp/hst/cos2/cosmo/14854/ldcv08eyq_x1d.fits.gz
1019,ldcv08ewq,G160M,1623,FUVB,3,3,14854,WD0308-565,2017-04-24,400.032,/grp/hst/cos2/cosmo/14854/ldcv08ewq_x1d.fits.gz
1020,ldcv10hcq,G130M,1291,FUVB,3,3,14854,WD0308-565,2017-05-27,244.032,/grp/hst/cos2/cosmo/14854/ldcv10hcq_x1d.fits.gz
1021,ldcv10hcq,G130M,1291,FUVA,3,3,14854,WD0308-565,2017-05-27,244.032,/grp/hst/cos2/cosmo/14854/ldcv10hcq_x1d.fits.gz
1022,ldcv10hlq,G140L,1280,FUVA,3,3,14854,WD0308-565,2017-05-28,280.032,/grp/hst/cos2/cosmo/14854/ldcv10hlq_x1d.fits.gz
1023,ldcv10hiq,G160M,1623,FUVB,3,3,14854,WD0308-565,2017-05-28,400.032,/grp/hst/cos2/cosmo/14854/ldcv10hiq_x1d.fits.gz
1024,ldcv10hlq,G140L,1280,FUVB,3,3,14854,WD0308-565,2017-05-28,280.032,/grp/hst/cos2/cosmo/14854/ldcv10hlq_x1d.fits.gz
1025,ldcv11f3q,G130M,1291,FUVB,3,3,14854,WD0308-565,2017-06-26,244.0,/grp/hst/cos2/cosmo/14854/ldcv11f3q_x1d.fits.gz
1026,ldcv11f5q,G130M,1327,FUVA,3,3,14854,WD0308-565,2017-06-26,312.032,/grp/hst/cos2/cosmo/14854/ldcv11f5q_x1d.fits.gz
1027,ldcv11f1q,G130M,1222,FUVB,3,3,14854,WD0308-565,2017-06-26,226.016,/grp/hst/cos2/cosmo/14854/ldcv11f1q_x1d.fits.gz
1028,ldcv11ffq,G140L,1105,FUVA,3,3,14854,WD0308-565,2017-06-26,280.032,/grp/hst/cos2/cosmo/14854/ldcv11ffq_x1d.fits.gz
1029,ldcv11fbq,G160M,1623,FUVB,3,3,14854,WD0308-565,2017-06-26,400.032,/grp/hst/cos2/cosmo/14854/ldcv11fbq_x1d.fits.gz
1030,ldcv11f7q,G130M,1055,FUVB,3,2,14854,WD0308-565,2017-06-26,334.016,/grp/hst/cos2/cosmo/14854/ldcv11f7q_x1d.fits.gz
1031,ldcv11f7q,G130M,1055,FUVA,3,2,14854,WD0308-565,2017-06-26,334.016,/grp/hst/cos2/cosmo/14854/ldcv11f7q_x1d.fits.gz
1032,ldcv11f1q,G130M,1222,FUVA,3,3,14854,WD0308-565,2017-06-26,226.016,/grp/hst/cos2/cosmo/14854/ldcv11f1q_x1d.fits.gz
1033,ldcv11f3q,G130M,1291,FUVA,3,3,14854,WD0308-565,2017-06-26,244.0,/grp/hst/cos2/cosmo/14854/ldcv11f3q_x1d.fits.gz
1034,ldcv11f5q,G130M,1327,FUVB,3,3,14854,WD0308-565,2017-06-26,312.032,/grp/hst/cos2/cosmo/14854/ldcv11f5q_x1d.fits.gz
1035,ldcv11fdq,G140L,1280,FUVA,3,3,14854,WD0308-565,2017-06-26,280.032,/grp/hst/cos2/cosmo/14854/ldcv11fdq_x1d.fits.gz
1036,ldcv11f9q,G160M,1577,FUVB,3,3,14854,WD0308-565,2017-06-26,290.016,/grp/hst/cos2/cosmo/14854/ldcv11f9q_x1d.fits.gz
1037,ldcv11fdq,G140L,1280,FUVB,3,3,14854,WD0308-565,2017-06-26,280.032,/grp/hst/cos2/cosmo/14854/ldcv11fdq_x1d.fits.gz
1038,ldcv13hdq,G160M,1623,FUVB,3,3,14854,WD0308-565,2017-07-25,400.032,/grp/hst/cos2/cosmo/14854/ldcv13hdq_x1d.fits.gz
1039,ldcv13hzq,G140L,1280,FUVB,3,3,14854,WD0308-565,2017-07-25,280.0,/grp/hst/cos2/cosmo/14854/ldcv13hzq_x1d.fits.gz
1040,ldcv13hzq,G140L,1280,FUVA,3,3,14854,WD0308-565,2017-07-25,280.0,/grp/hst/cos2/cosmo/14854/ldcv13hzq_x1d.fits.gz
1041,ldcv13hbq,G130M,1291,FUVB,3,3,14854,WD0308-565,2017-07-25,244.032,/grp/hst/cos2/cosmo/14854/ldcv13hbq_x1d.fits.gz
1042,ldcv13hbq,G130M,1291,FUVA,3,3,14854,WD0308-565,2017-07-25,244.032,/grp/hst/cos2/cosmo/14854/ldcv13hbq_x1d.fits.gz
1043,ldcv17mgq,G130M,1291,FUVA,3,3,14854,WD0308-565,2017-08-23,244.0,/grp/hst/cos2/cosmo/14854/ldcv17mgq_x1d.fits.gz
1044,ldcv17mqq,G140L,1280,FUVB,3,3,14854,WD0308-565,2017-08-23,280.0,/grp/hst/cos2/cosmo/14854/ldcv17mqq_x1d.fits.gz
1045,ldcv17mqq,G140L,1280,FUVA,3,3,14854,WD0308-565,2017-08-23,280.0,/grp/hst/cos2/cosmo/14854/ldcv17mqq_x1d.fits.gz
1046,ldcv17mkq,G130M,1055,FUVA,3,2,14854,WD0308-565,2017-08-23,334.016,/grp/hst/cos2/cosmo/14854/ldcv17mkq_x1d.fits.gz
1047,ldcv18n0q,G160M,1577,FUVA,3,3,14854,GD71,2017-08-23,102.016,/grp/hst/cos2/cosmo/14854/ldcv18n0q_x1d.fits.gz
1048,ldcv17meq,G130M,1222,FUVA,3,3,14854,WD0308-565,2017-08-23,226.016,/grp/hst/cos2/cosmo/14854/ldcv17meq_x1d.fits.gz
1049,ldcv17meq,G130M,1222,FUVB,3,3,14854,WD0308-565,2017-08-23,226.016,/grp/hst/cos2/cosmo/14854/ldcv17meq_x1d.fits.gz
1050,ldcv17moq,G160M,1623,FUVB,3,3,14854,WD0308-565,2017-08-23,400.0,/grp/hst/cos2/cosmo/14854/ldcv17moq_x1d.fits.gz
1051,ldcv17msq,G140L,1105,FUVA,3,3,14854,WD0308-565,2017-08-23,280.032,/grp/hst/cos2/cosmo/14854/ldcv17msq_x1d.fits.gz
1052,ldcv18n2q,G160M,1623,FUVA,3,3,14854,GD71,2017-08-23,154.048,/grp/hst/cos2/cosmo/14854/ldcv18n2q_x1d.fits.gz
1053,ldcv17mgq,G130M,1291,FUVB,3,3,14854,WD0308-565,2017-08-23,244.0,/grp/hst/cos2/cosmo/14854/ldcv17mgq_x1d.fits.gz
1054,ldcv17miq,G130M,1327,FUVB,3,3,14854,WD0308-565,2017-08-23,312.032,/grp/hst/cos2/cosmo/14854/ldcv17miq_x1d.fits.gz
1055,ldcv17miq,G130M,1327,FUVA,3,3,14854,WD0308-565,2017-08-23,312.032,/grp/hst/cos2/cosmo/14854/ldcv17miq_x1d.fits.gz
1056,ldcv17mmq,G160M,1577,FUVB,3,3,14854,WD0308-565,2017-08-23,290.016,/grp/hst/cos2/cosmo/14854/ldcv17mmq_x1d.fits.gz
1057,ldcv17mkq,G130M,1055,FUVB,3,2,14854,WD0308-565,2017-08-23,334.016,/grp/hst/cos2/cosmo/14854/ldcv17mkq_x1d.fits.gz
1058,ldcv18mwq,G130M,1096,FUVB,3,2,14854,GD71,2017-08-23,740.192,/grp/hst/cos2/cosmo/14854/ldcv18mwq_x1d.fits.gz
1059,ldcv20esq,G130M,1055,FUVB,3,2,14854,WD0308-565,2017-09-25,334.016,/grp/hst/cos2/cosmo/14854/ldcv20esq_x1d.fits.gz
1060,ldcv20epq,G130M,1327,FUVA,3,3,14854,WD0308-565,2017-09-25,312.032,/grp/hst/cos2/cosmo/14854/ldcv20epq_x1d.fits.gz
1061,ldcv21f8q,G160M,1577,FUVA,3,3,14854,GD71,2017-09-25,102.016,/grp/hst/cos2/cosmo/14854/ldcv21f8q_x1d.fits.gz
1062,ldcv20esq,G130M,1055,FUVA,3,2,14854,WD0308-565,2017-09-25,334.016,/grp/hst/cos2/cosmo/14854/ldcv20esq_x1d.fits.gz
1063,ldcv20epq,G130M,1327,FUVB,3,3,14854,WD0308-565,2017-09-25,312.032,/grp/hst/cos2/cosmo/14854/ldcv20epq_x1d.fits.gz
1064,ldcv21faq,G160M,1623,FUVA,3,3,14854,GD71,2017-09-25,154.048,/grp/hst/cos2/cosmo/14854/ldcv21faq_x1d.fits.gz
1065,ldcv20euq,G160M,1577,FUVB,3,3,14854,WD0308-565,2017-09-25,290.016,/grp/hst/cos2/cosmo/14854/ldcv20euq_x1d.fits.gz
1066,ldcv20elq,G130M,1222,FUVB,3,3,14854,WD0308-565,2017-09-25,226.016,/grp/hst/cos2/cosmo/14854/ldcv20elq_x1d.fits.gz
1067,ldcv20elq,G130M,1222,FUVA,3,3,14854,WD0308-565,2017-09-25,226.016,/grp/hst/cos2/cosmo/14854/ldcv20elq_x1d.fits.gz
1068,ldcv20eyq,G140L,1280,FUVB,3,3,14854,WD0308-565,2017-09-25,280.0,/grp/hst/cos2/cosmo/14854/ldcv20eyq_x1d.fits.gz
1069,ldcv20f0q,G140L,1105,FUVA,3,3,14854,WD0308-565,2017-09-25,280.0,/grp/hst/cos2/cosmo/14854/ldcv20f0q_x1d.fits.gz
1070,ldcv21f4q,G130M,1096,FUVB,3,2,14854,GD71,2017-09-25,740.192,/grp/hst/cos2/cosmo/14854/ldcv21f4q_x1d.fits.gz
1071,ldcv20enq,G130M,1291,FUVB,3,3,14854,WD0308-565,2017-09-25,244.032,/grp/hst/cos2/cosmo/14854/ldcv20enq_x1d.fits.gz
1072,ldcv20ewq,G160M,1623,FUVB,3,3,14854,WD0308-565,2017-09-25,400.032,/grp/hst/cos2/cosmo/14854/ldcv20ewq_x1d.fits.gz
1073,ldcv20eyq,G140L,1280,FUVA,3,3,14854,WD0308-565,2017-09-25,280.0,/grp/hst/cos2/cosmo/14854/ldcv20eyq_x1d.fits.gz
1074,ldcv20enq,G130M,1291,FUVA,3,3,14854,WD0308-565,2017-09-25,244.032,/grp/hst/cos2/cosmo/14854/ldcv20enq_x1d.fits.gz
1075,ldcv23mtq,G160M,1577,FUVA,3,4,14854,GD71,2017-10-03,102.016,/grp/hst/cos2/cosmo/14854/ldcv23mtq_x1d.fits.gz
1076,ldcv23mvq,G160M,1623,FUVA,3,4,14854,GD71,2017-10-03,154.016,/grp/hst/cos2/cosmo/14854/ldcv23mvq_x1d.fits.gz
1077,ldcv22wpq,G130M,1222,FUVB,3,4,14854,WD0308-565,2017-10-05,226.016,/grp/hst/cos2/cosmo/14854/ldcv22wpq_x1d.fits.gz
1078,ldcv22wrq,G130M,1291,FUVA,3,4,14854,WD0308-565,2017-10-05,244.0,/grp/hst/cos2/cosmo/14854/ldcv22wrq_x1d.fits.gz
1079,ldcv22wtq,G160M,1577,FUVB,3,4,14854,WD0308-565,2017-10-05,290.016,/grp/hst/cos2/cosmo/14854/ldcv22wtq_x1d.fits.gz
1080,ldcv22wrq,G130M,1291,FUVB,3,4,14854,WD0308-565,2017-10-05,244.0,/grp/hst/cos2/cosmo/14854/ldcv22wrq_x1d.fits.gz
1081,ldcv22wpq,G130M,1222,FUVA,3,4,14854,WD0308-565,2017-10-05,226.016,/grp/hst/cos2/cosmo/14854/ldcv22wpq_x1d.fits.gz
1082,ldcv22wxq,G140L,1280,FUVA,3,4,14854,WD0308-565,2017-10-05,280.0,/grp/hst/cos2/cosmo/14854/ldcv22wxq_x1d.fits.gz
1083,ldcv22x1q,G130M,1327,FUVA,3,4,14854,WD0308-565,2017-10-05,312.032,/grp/hst/cos2/cosmo/14854/ldcv22x1q_x1d.fits.gz
1084,ldcv22wxq,G140L,1280,FUVB,3,4,14854,WD0308-565,2017-10-05,280.0,/grp/hst/cos2/cosmo/14854/ldcv22wxq_x1d.fits.gz
1085,ldcv22wzq,G140L,1105,FUVA,3,4,14854,WD0308-565,2017-10-05,280.032,/grp/hst/cos2/cosmo/14854/ldcv22wzq_x1d.fits.gz
1086,ldcv22wvq,G160M,1623,FUVB,3,4,14854,WD0308-565,2017-10-05,400.032,/grp/hst/cos2/cosmo/14854/ldcv22wvq_x1d.fits.gz
1087,ldqj02j3q,G160M,1577,FUVA,3,4,15384,GD71,2017-12-26,104.0,/grp/hst/cos2/cosmo/15384/ldqj02j3q_x1d.fits.gz
1088,ldqj02itq,G130M,1096,FUVB,3,2,15384,GD71,2017-12-26,737.216,/grp/hst/cos2/cosmo/15384/ldqj02itq_x1d.fits.gz
1089,ldqj02j5q,G160M,1623,FUVA,3,4,15384,GD71,2017-12-26,155.008,/grp/hst/cos2/cosmo/15384/ldqj02j5q_x1d.fits.gz
1090,ldqj01n0q,G130M,1055,FUVB,3,2,15384,WD0308-565,2017-12-27,363.04,/grp/hst/cos2/cosmo/15384/ldqj01n0q_x1d.fits.gz
1091,ldqj01naq,G140L,1105,FUVA,3,4,15384,WD0308-565,2017-12-27,375.04,/grp/hst/cos2/cosmo/15384/ldqj01naq_x1d.fits.gz
1092,ldqj01ncq,G130M,1327,FUVA,3,4,15384,WD0308-565,2017-12-27,326.016,/grp/hst/cos2/cosmo/15384/ldqj01ncq_x1d.fits.gz
1093,ldqj01moq,G130M,1291,FUVB,3,4,15384,WD0308-565,2017-12-27,309.024,/grp/hst/cos2/cosmo/15384/ldqj01moq_x1d.fits.gz
1094,ldqj01n8q,G140L,1280,FUVA,3,4,15384,WD0308-565,2017-12-27,376.032,/grp/hst/cos2/cosmo/15384/ldqj01n8q_x1d.fits.gz
1095,ldqj01n8q,G140L,1280,FUVB,3,4,15384,WD0308-565,2017-12-27,376.032,/grp/hst/cos2/cosmo/15384/ldqj01n8q_x1d.fits.gz
1096,ldqj01n5q,G160M,1623,FUVB,3,4,15384,WD0308-565,2017-12-27,416.032,/grp/hst/cos2/cosmo/15384/ldqj01n5q_x1d.fits.gz
1097,ldqj01moq,G130M,1291,FUVA,3,4,15384,WD0308-565,2017-12-27,309.024,/grp/hst/cos2/cosmo/15384/ldqj01moq_x1d.fits.gz
